title,article,category,price,availability,description,details,images,url
Главная,,,0,"Наличие несколько видов наушников, которые обеспечат еще более удобное прослушивание конференции.",,,,https://risbar.kz#0
F-6 Fazer,,Генераторы тумана,0,Наличие:В наличии,"Описание Antari F-6 Fazer был разработан с использованием исключительных функций, чтобы обеспечить еще лучшие эффекты дымки для любого мероприятия. Модернизированный сенсорный TFT-LCD экран невероятно упрощает управление и настройку параметров прибора, а новый корпус Fly в стиле Honeycomb обеспечивает лучшую водонепроницаемость и долговечность. Благодаря двойной мощности F-6 может обеспечить большее покрытие дымкой на больших площадках, а встроенная защита от напряжения обеспечивает долговечность и безопасность. Новый F-6 Fazer подчеркивает каждый момент мощного сценического освещения и сценических эффектов, создавая завораживающую атмосферу сцены. Ключевые характеристики Время нагрева: 1 минута (приблизительно) Расход жидкости: 12 мл/мин (при 100% интенсивности) Емкость бака: 5 литров Рекомендованная жидкость: Antari FLG-5E Heavy Fog Fluid Время работы: 7 часов при максимальной интенсивности Рабочая температура окружающей среды: 0°C – 40°C Управление: вручную, таймер, DMX-512, беспроводной DMX (опционально) Количество каналов: 2 Разъем питания: Neutrik Powercon Разъем управления: 5-пиновый XLR Аксессуары (в комплекте): нет Аксессуары (опционально): ES-W-DMX Wireless, WTR-110 Wireless","Производитель: Antari | Наименование: <h3> F-6 Fazer</h3> | Питание: 220-240 В перем. тока, 50/60 Гц 4.8 А | Мощность: 1450 Вт | Размеры: 493 мм x 424 мм x 280 мм | Вес: 17.2 кг",https://risbar.kz/wp-content/uploads/product/f-6-fazer-1.jpg; https://risbar.kz/wp-content/uploads/product/f-6-fazer-2.jpg; https://risbar.kz/wp-content/uploads/product/f-6-fazer-3.jpg; https://risbar.kz/wp-content/uploads/product/f-6-fazer-4.jpg; https://risbar.kz/wp-content/uploads/product/f-6-fazer-5.jpg; https://risbar.kz/wp-content/uploads/product/f-6-fazer-6.jpg; https://risbar.kz/wp-content/uploads/product/f-6-fazer-7.png; https://risbar.kz/wp-content/uploads/product/f-6-fazer-8.jpg; https://risbar.kz/wp-content/uploads/product/f-6-fazer-2-550x550.jpg; https://risbar.kz/wp-content/uploads/product/f-6-fazer-3-550x349.jpg; https://risbar.kz/wp-content/uploads/product/f-6-fazer-4-550x437.jpg; https://risbar.kz/wp-content/uploads/product/f-6-fazer-5-550x437.jpg; https://risbar.kz/wp-content/uploads/product/f-6-fazer-6-550x437.jpg; https://risbar.kz/wp-content/uploads/product/f-6-fazer-7-550x404.png; https://risbar.kz/wp-content/uploads/product/f-6-fazer-8-550x389.jpg,https://risbar.kz/product/f-6-fazer/
Главная,,,0,"Наличие несколько видов наушников, которые обеспечат еще более удобное прослушивание конференции.",,,,https://risbar.kz#0
FLG-5,,Жидкости для спецэффектов,0,Наличие:В наличии,"Описание Жидкость для генераторов тумана Antari FLG-5 оптимизирована для использования со всеми хейзерами Antari и подходят для большинства моделей. Жидкость имеет состав на водной основе, который: не оставляет жирных следов; не имеет запаха; не вызывает раздражения; не токсична ; не воспламеняется; обеспечивают долговечность хейзеров; безвредна для окружающей среды и контакта с человеком. Сертификаты безопасности материалов (MSDS) и отчеты SGS о безопасности проведены в независимой лаборатории и соответствуют самым строгим требованиям.",Производитель: Antari,https://risbar.kz/wp-content/uploads/product/flg-5-1.jpg,https://risbar.kz/product/flg-5/
Главная,,,0,"Наличие несколько видов наушников, которые обеспечат еще более удобное прослушивание конференции.",,,,https://risbar.kz#0
FLG-5E,,Жидкости для спецэффектов,0,Наличие:В наличии,"Описание Жидкость для генераторов тумана Antari FLG-5E — оптимизирована для использования со всеми хейзерами Antari и подходят для большинства моделей. Все они представляют собой состав на водной основе, который не оставляет жирных следов. Вся жидкость не имеет запаха, не вызывает раздражения, не токсична и не воспламеняется. Это обеспечивает долговечность ваших хейзеров. Сертификаты безопасности материалов (MSDS) и отчеты SGS о безопасности проведены в независимой лаборатории и соответствуют самым строгим требованиям. Жидкость для генераторов тумана Antari безвредна для окружающей среды и контакта с человеком.",Производитель: Antari,https://risbar.kz/wp-content/uploads/product/flg-5e-1.jpg,https://risbar.kz/product/flg-5e/
Главная,,,0,"Наличие несколько видов наушников, которые обеспечат еще более удобное прослушивание конференции.",,,,https://risbar.kz#0
HZ-350,,Генераторы тумана,0,Наличие:В наличии,"Описание Antari HZ-350 — совершенно новый прибор для создания тумана, отличающаяся не только традиционным надежным качеством, но и новыми очаровательными функциями! Благодаря инновационной ЖК-панели управления, встроенной в хейзер, теперь вы можете освоить управление этим генератором тумана без особых усилий. Цифровой ЖК-дисплей позволяет пользователям легко устанавливать таймер и DMX-адрес. Кроме того, беспроводное управление включением/выключением хейзера является еще одним преимуществом для пользователей, которым необходимо синхронизировать мощность струи дыма. Теперь попробуйте поверить в это! Ключевые характеристики Расход жидкости: 0,8 мл/мин Емкость бака: 2,5 литра Рекомендованная жидкость: Antari HZL Haze Fluid Время работы: 52 часа при максимальной интенсивности Рабочая температура окружающей среды: 0°C – 40°C Управление: вручную, таймер, DMX-512, беспроводное Количество каналов: 1 Разъем питания: IEC Connector Разъем управления: 5-пиновый XLR Аксессуары (в комплекте): W-1 Wireless Radio Transmitter Аксессуары (опционально): HC-1 Cable Timer Remote","Производитель: Antari | Наименование: <h3> HZ-350</h3> | Питание: 220-240 В перем. тока, 50/60 Гц 2 А | Мощность: 390 Вт | Размеры: 492 мм x 273 мм x 315 мм | Вес: 14,2 кг",https://risbar.kz/wp-content/uploads/product/hz-350-1.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-2.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-3.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-4.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-5.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-6.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-7.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-8.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-9.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-2-550x550.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-3-550x404.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-4-550x338.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-5-550x404.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-6-550x404.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-7-550x404.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-8-550x550.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-9-550x404.jpg,https://risbar.kz/product/hz-350/
Главная,,,0,"Наличие несколько видов наушников, которые обеспечат еще более удобное прослушивание конференции.",,,,https://risbar.kz#0
HZ-350 Haze Machine,,Генераторы тумана,0,Наличие:В наличии,"Описание Antari HZ-350 Haze Machine — совершенно новый прибор для создания тумана, отличающаяся не только традиционным надежным качеством, но и новыми очаровательными функциями! Благодаря инновационной ЖК-панели управления, встроенной в хейзер, теперь вы можете освоить управление этим генератором тумана без особых усилий. Цифровой ЖК-дисплей позволяет пользователям легко устанавливать таймер и DMX-адрес. Кроме того, беспроводное управление включением/выключением хейзера является еще одним преимуществом для пользователей, которым необходимо синхронизировать мощность струи дыма. Теперь попробуйте поверить в это! Ключевые характеристики Расход жидкости: 0,8 мл/мин Емкость бака: 2,5 литра Рекомендованная жидкость: Antari HZL Haze Fluid Время работы: 52 часа при максимальной интенсивности Рабочая температура окружающей среды: 0°C – 40°C Управление: вручную, таймер, DMX-512, беспроводное Количество каналов: 1 Разъем питания: IEC Connector Разъем управления: 5-пиновый XLR Аксессуары (в комплекте): W-1 Wireless Radio Transmitter Аксессуары (опционально): HC-1 Cable Timer Remote","Производитель: Antari | Наименование: <h3> HZ-350 Haze Machine</h3> | Питание: 220-240 В перем. тока, 50/60 Гц 2 А | Мощность: 390 Вт | Размеры: 492 мм x 273 мм x 315 мм | Вес: 14,2 кг",https://risbar.kz/wp-content/uploads/product/hz-350-haze-machine-1.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-haze-machine-2.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-haze-machine-3.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-haze-machine-4.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-haze-machine-5.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-haze-machine-6.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-haze-machine-7.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-haze-machine-8.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-haze-machine-9.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-haze-machine-2-550x404.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-haze-machine-3-550x550.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-haze-machine-4-550x338.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-haze-machine-5-550x404.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-haze-machine-6-550x404.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-haze-machine-7-550x404.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-haze-machine-8-550x550.jpg; https://risbar.kz/wp-content/uploads/product/hz-350-haze-machine-9-550x404.jpg,https://risbar.kz/product/hz-350-haze-machine/
Главная,,,0,"Наличие несколько видов наушников, которые обеспечат еще более удобное прослушивание конференции.",,,,https://risbar.kz#0
HZ-500,,Генераторы тумана,0,Наличие:В наличии,"Описание Компания Antari с гордостью представляет инновационный HZ-500 Haze для индустрии развлечений. Этот инновационный шедевр создан отделом разработок научно-исследовательской команды Antari, которая по результатам разработок на протяжении долгих лет получила огромный опыт в изучении и проектировании дым-машин. Таким образом, производительность HZ-500 не имеет себе равных и делает этот хейзер лучшим среди всех подобных приборов. Он идеально сочетается с лазерными установками и сценическим освещением, а также обеспечивает наилучшие атмосферные эффекты на всех мероприятиях. HZ-500, безусловно, является лучшим выбором для всех сценографов, исполнителей и зрителей, которые чувствительны к окружающей обстановке. Необычайно низкий расход жидкости делает HZ-500 более энергоэффективным и безвредным для окружающей среды. И последнее, но не менее важное: его бесшумная работа очень востребована профессионалами. Ключевые характеристики Расход жидкости: 1,1 мл/мин Емкость бака: 2,5 литра Рекомендованная жидкость: Antari HZL Haze Fluid Время работы: 37 часов при максимальной интенсивности Рабочая температура окружающей среды: 0°C – 40°C Управление: вручную, таймер, DMX-512 Количество каналов: 1 Разъем питания: IEC Connector Разъем управления: 5-пиновый XLR","Производитель: Antari | Наименование: <h3> HZ-500</h3> | Питание: 220-240 В перем. тока, 50/60 Гц 2 А | Мощность: 480 Вт | Размеры: 490 мм x 351 мм x 338 мм | Вес: 31.5 кг",https://risbar.kz/wp-content/uploads/product/hz-500-1.jpg; https://risbar.kz/wp-content/uploads/product/hz-500-2.jpg; https://risbar.kz/wp-content/uploads/product/hz-500-3.jpg; https://risbar.kz/wp-content/uploads/product/hz-500-4.jpg; https://risbar.kz/wp-content/uploads/product/hz-500-5.jpg; https://risbar.kz/wp-content/uploads/product/hz-500-6.jpg; https://risbar.kz/wp-content/uploads/product/hz-500-7.jpg; https://risbar.kz/wp-content/uploads/product/hz-500-8.jpg; https://risbar.kz/wp-content/uploads/product/hz-500-9.jpg; https://risbar.kz/wp-content/uploads/product/hz-500-10.jpg; https://risbar.kz/wp-content/uploads/product/hz-500-11.jpg; https://risbar.kz/wp-content/uploads/product/hz-500-2-550x404.jpg; https://risbar.kz/wp-content/uploads/product/hz-500-3-550x338.jpg; https://risbar.kz/wp-content/uploads/product/hz-500-4-550x550.jpg; https://risbar.kz/wp-content/uploads/product/hz-500-5-550x404.jpg; https://risbar.kz/wp-content/uploads/product/hz-500-6-550x404.jpg; https://risbar.kz/wp-content/uploads/product/hz-500-7-550x404.jpg; https://risbar.kz/wp-content/uploads/product/hz-500-8-550x404.jpg; https://risbar.kz/wp-content/uploads/product/hz-500-9-550x404.jpg; https://risbar.kz/wp-content/uploads/product/hz-500-10-550x404.jpg; https://risbar.kz/wp-content/uploads/product/hz-500-11-550x404.jpg,https://risbar.kz/product/hz-500/
Главная,,,0,"Наличие несколько видов наушников, которые обеспечат еще более удобное прослушивание конференции.",,,,https://risbar.kz#0
HZL-5,,Жидкости для спецэффектов,0,Наличие:В наличии,"Описание Antari HZL — это специально разработанная жидкость для генераторов тумана Antari. HZL — это нетоксичный раствор на масляной основе, который создает чистую полупрозрачную дымку с чрезвычайно длительным временем выдержки и низким содержанием конденсата. Бесцветная, негорючая жидкость без запаха не оставляет следов или загрязнений и соответствует самым строгим требованиям охраны труда и техники безопасности. Использование данной жидкости увеличит срок службы хейзеров HZL — 100 / 350 / 400 / 500 / 1000",Производитель: Antari,https://risbar.kz/wp-content/uploads/product/hzl-5-1.jpg,https://risbar.kz/product/hzl-5/
Главная,,,0,"Наличие несколько видов наушников, которые обеспечат еще более удобное прослушивание конференции.",,,,https://risbar.kz#0
HZL-5W,,Жидкости для спецэффектов,0,Наличие:В наличии,"Описание Antari HZL-5W — это специально разработанная жидкость для генераторов тумана Antari. HZL — это нетоксичный раствор на водной основе, который создает чистую полупрозрачную дымку с чрезвычайно длительным временем выдержки и низким содержанием конденсата. Бесцветная, негорючая жидкость без запаха не оставляет следов или загрязнений и соответствует самым строгим требованиям охраны труда и техники безопасности.",Производитель: Antari,https://risbar.kz/wp-content/uploads/product/hzl-5w-1.jpg,https://risbar.kz/product/hzl-5w/
Главная,,,0,"Наличие несколько видов наушников, которые обеспечат еще более удобное прослушивание конференции.",,,,https://risbar.kz#0
